storeName,Cust ID,YEAR,MONTH,DAY
Sours VA,0df1633c-5ecd-4ff7-a6b9-b1d869eb7584,1952,6,
Sours VA,42820db3-c124-473b-914b-80143df67a8c,1952,6,
Toledo Autocare - B&L Whitehouse - OH,2ea91402-8954-4c7d-b274-7e49e9141428,1952,6,
Toledo Autocare - B&L Whitehouse - OH,b89b5c99-95ed-4205-b26e-9a87ee5084db,1952,6,
Toledo Autocare - Monroe Street - OH,d8c64b01-cbcf-429c-acc5-b78cb1a1da8b,1952,6,
Toledo Autocare - Monroe Street - OH,3c096207-f61e-4b74-8bb6-b4f1b1f27707,1952,6,
Toledo Autocare - Monroe Street - OH,815bafd0-3804-4ac7-b92d-5b830cf19852,1952,6,
Toledo Autocare - Monroe Street - OH,9b960181-30b2-441e-af9f-3844c03555fa,1952,6,
Wayside Garage - CA,5fb999e9-7877-4cce-a7e4-2ed5f4192f14,1952,6,
Wayside Garage - CA,66c356b7-8a53-4382-bb53-253989f920f0,1952,6,
Toledo Autocare - HEATHERDOWNS - OH,a954e27c-f270-4aab-b8cf-d6620f6ec18d,1952,6,
Toledo Autocare - HEATHERDOWNS - OH,cf25448b-a920-42b1-932f-1e865b55f699,1952,6,
Toledo Autocare - HEATHERDOWNS - OH,f84d2340-cc69-4864-bde7-02fe087f036d,1952,6,
Highline Car Care - AZ,62d57409-c459-4458-b450-53f3b0326b1e,1952,6,
Sours VA,b5a948dc-88f4-4f47-acd8-615e569bb8ef,1952,6,
Sours VA,68d47489-2bee-425f-833d-40a30f406f29,1952,6,
Sours VA,08e230bf-1963-409e-b94e-2d1bf850ad8c,1953,6,
Sours VA,5f72daf5-d1bf-431a-8550-4fa70408214a,1953,6,
Sours VA,4921f70d-4a01-4a36-aa7a-2b99f2908cfc,1953,6,
Toledo Autocare - B&L Whitehouse - OH,689aa27f-7933-47a8-a76a-a40d81357aa9,1953,6,
Toledo Autocare - B&L Whitehouse - OH,68ac5652-e106-4fe4-a3bc-c578c46ac618,1953,6,
Toledo Autocare - Monroe Street - OH,75e17c47-1e87-4e0f-a5ea-4602cb251c20,1953,6,
Toledo Autocare - Monroe Street - OH,77d9142b-77a3-4706-a1e4-4cb46486aed5,1953,6,
Toledo Autocare - Monroe Street - OH,d8c512a2-95ff-4a9e-81d4-85de2cbc41bb,1953,6,
Toledo Autocare - Monroe Street - OH,ce81798e-3570-41e3-b9c0-431cbf0e8aab,1953,6,
Toledo Autocare - Monroe Street - OH,627ee4ff-7eed-4293-8109-18eb893c42d4,1953,6,
Wayside Garage - CA,d20ee0e2-5941-42d3-8705-c2fe0f783ba0,1953,6,
Toledo Autocare - HEATHERDOWNS - OH,d05f25af-054e-4ec1-9865-3ff8bd1bc411,1953,6,
Toledo Autocare - HEATHERDOWNS - OH,1cc07804-2868-4a2e-8207-6ddb680dba01,1953,6,
Toledo Autocare - HEATHERDOWNS - OH,84183e65-5f94-4ee1-86fe-ebec574195ac,1953,6,
AG Automotive - OR,0c145015-7e98-47a3-b194-ca43b887bd21,1953,6,
Highline Car Care - AZ,c122c756-314c-4f36-92d4-e0042663e747,1953,6,
Highline Car Care - AZ,876e9341-f51a-4872-b484-c5d87ff99740,1953,6,
Highline Car Care - AZ,d1ff7ca1-8351-4507-ae42-ca21d6cea01f,1953,6,
Sours VA,e6b98b5f-3db9-4f78-930b-ed302df8f42a,1953,6,
Sours VA,6d97ff7d-7db4-4eef-a1dd-a92fe8150aa0,1953,6,
Sours VA,bba7981b-3ae4-4cd9-8658-90bf300e32aa,1953,6,
Sours VA,90cab583-d692-4a5c-9baf-0db4568a2dd9,1953,6,
Sours VA,cf35cf29-c1ee-423b-a967-75edfa07b15c,1953,6,
Sours VA,6cc2860d-3666-4692-9a63-aad5971136e0,1953,6,
Toledo Autocare - B&L Whitehouse - OH,cfd85d21-ffe6-45d5-97ce-a55901c1c4bc,1954,6,
Toledo Autocare - B&L Whitehouse - OH,ed276785-15fa-4535-9b68-ce3aa06da4e1,1954,6,
Toledo Autocare - Monroe Street - OH,61ed8264-e821-40ca-958e-db0e3ef2c3cb,1954,6,
Toledo Autocare - Monroe Street - OH,529d8773-7f74-46df-b461-bc13164ded45,1954,6,
Wayside Garage - CA,e43491b6-d88f-47da-89eb-343381c381f9,1954,6,
Toledo Autocare - HEATHERDOWNS - OH,da7bccc3-66eb-4580-b033-6c053b560cfb,1954,6,
Toledo Autocare - HEATHERDOWNS - OH,247b4b01-092e-473e-8203-1208c572ba1e,1954,6,
Highline Car Care - AZ,057eafaf-0656-476f-906c-ae960098dae2,1954,6,
Highline Car Care - AZ,9369847e-9dfb-492f-b747-7f70a408e02d,1954,6,
Sours VA,6f4b711c-e723-4d98-b9fa-54730e67b403,1954,6,
Sours VA,8b353c00-46d6-4dc2-b2b9-27e7f4c78ab1,1954,6,
Sours VA,da06ec3e-28b1-4af3-9bb7-f4f70deefdb4,1954,6,
Sours VA,4710b84c-a576-46b8-b5b5-0b6151b64e1b,1954,6,
Toledo Autocare - B&L Whitehouse - OH,9b0fb76e-e36b-4c0a-8853-a94b00e263ec,1954,6,
Toledo Autocare - B&L Whitehouse - OH,4f724da8-5ecd-47e1-97f5-c18040f95d0f,1954,6,
Toledo Autocare - Monroe Street - OH,b619a12f-82a4-4424-9ce1-cb65d813a17e,1954,6,
Toledo Autocare - Monroe Street - OH,a5a4c6b8-ca08-4010-8abe-780a6c8e2b6e,1954,6,
Toledo Autocare - Monroe Street - OH,2435f549-2ce9-473f-becd-0a0663407d63,1954,6,
Toledo Autocare - Monroe Street - OH,cd22e8af-bfc0-4d49-8d4c-564fb7328571,1954,6,
Wayside Garage - CA,52101b83-0d60-4132-b8ce-4b0a95bbf410,1954,6,
Wayside Garage - CA,353ccb0d-f5d4-45d2-98eb-0454bae7b52c,1955,6,
Wayside Garage - CA,158cc9a3-8a6c-4044-bbe2-d4c1501b3525,1955,6,
Wayside Garage - CA,dad9720f-3f7a-4a62-969a-469601a8cd51,1955,6,
Toledo Autocare - HEATHERDOWNS - OH,d5b5fda1-e230-4471-90cc-6e6a5bf234bb,1955,6,
Toledo Autocare - HEATHERDOWNS - OH,369fd052-c8cd-447e-95de-aae31e363d7d,1955,6,
Toledo Autocare - HEATHERDOWNS - OH,9c8e4562-9616-42e4-9bba-4cd48c750f02,1955,6,
Toledo Autocare - HEATHERDOWNS - OH,77f9fb34-36f6-4085-aa9b-eb17b408bea8,1955,6,
Toledo Autocare - HEATHERDOWNS - OH,62503a75-9514-4eee-9e09-ed8d5e0630a3,1955,6,
AG Automotive - OR,be0626c1-de49-4a0c-86e1-964b29f6b33d,1955,6,
AG Automotive - OR,ffcd9f5f-9388-4064-ae1c-1120dbebc9c2,1955,6,
AG Automotive - OR,0e9c470c-a153-481b-8262-a9ec24aac427,1955,6,
AG Automotive - OR,c8edd29e-77f3-4772-9a6a-a59a1f80fa1b,1955,6,
Highline Car Care - AZ,5dfde039-b5ea-4071-9a8a-14c7e2c8f34d,1955,6,
Highline Car Care - AZ,730992b7-8cbd-4d03-a6ee-e1db87405a72,1955,6,
Highline Car Care - AZ,b4970e69-50dc-41ed-962d-9a63074536ce,1955,6,
Highline Car Care - AZ,ba8e2000-29c8-4cce-ae06-48c8ee02213e,1955,6,
Highline Car Care - AZ,7551ae62-5de6-4334-9708-3ed00e3ac960,1955,6,
Highline Car Care - AZ,fbffa239-fd07-40d1-818a-87d3c5bfdbda,1955,6,
Highline Car Care - AZ,e93b4f5a-8dd8-4bcb-a61e-8f5670ecde53,1955,6,
Sours VA,8d3ffb9e-cd93-40ad-940f-eda966cd4db3,1955,6,
Sours VA,d0e639a3-de66-46be-b0a2-ff0a54605b0a,1956,6,
Sours VA,4f57a307-805a-424a-a3bb-14c631467da0,1956,6,
Sours VA,4453f35f-d55f-4f05-83d1-07f00e034a71,1956,6,
Toledo Autocare - B&L Whitehouse - OH,0c2e318e-9254-4444-b2eb-929cee9a1d82,1956,6,
Toledo Autocare - B&L Whitehouse - OH,8bd89f50-e213-4f8c-9b8c-d39ac3c393cb,1956,6,
Toledo Autocare - B&L Whitehouse - OH,e5a66659-caa8-4df4-aeac-42b5ce1d4b28,1956,6,
Toledo Autocare - B&L Whitehouse - OH,9e8fe6c7-3274-4b34-819d-c0ee7ea672fb,1956,6,
Toledo Autocare - B&L Whitehouse - OH,7f3288e4-97c8-4f0b-ae32-1343bdc912d6,1956,6,
Toledo Autocare - Monroe Street - OH,6ad2f340-ad86-437f-b425-055cc926b271,1956,6,
Toledo Autocare - Monroe Street - OH,ebdc8946-0a35-43ff-93b9-64f728da5478,1956,6,
Toledo Autocare - Monroe Street - OH,a90db540-dcbd-4512-9bd2-fbbf84eef99a,1956,6,
Wayside Garage - CA,5fb91c91-493b-4a1b-9852-142519b5a79c,1956,6,
Wayside Garage - CA,605a1579-927e-44c6-9739-3597296b69c5,1956,6,
Wayside Garage - CA,3744adfb-ef57-4b73-b191-d4bc3a4e4cbe,1956,6,
Toledo Autocare - HEATHERDOWNS - OH,a1b51a0a-5227-476d-8586-b8fb552d50ae,1956,6,
Toledo Autocare - HEATHERDOWNS - OH,deb5c8ee-7012-426b-a947-df93e34d3878,1956,6,
Toledo Autocare - HEATHERDOWNS - OH,bec38af3-c601-4fce-8034-6402dbd3b414,1956,6,
Toledo Autocare - HEATHERDOWNS - OH,f4fe644e-0101-4e25-a580-f560ab20f3f7,1957,6,
Toledo Autocare - HEATHERDOWNS - OH,9c7e73a6-e16c-4575-9a71-e75959d4be9f,1957,6,
AG Automotive - OR,99087b64-4430-4d39-846d-6277bcc68db7,1957,6,
Highline Car Care - AZ,d53c4957-6a97-4992-a75e-bf3a238fa2d7,1957,6,
Highline Car Care - AZ,18ebba52-f815-4df3-bb2f-630707917b46,1957,6,
Highline Car Care - AZ,5312fcfb-c2f1-45f0-bd6b-a4db3a4b1f8c,1957,6,
Highline Car Care - AZ,6446a1e7-a7b1-446a-8540-ec1fa03db6b8,1957,6,
Sours VA,ffc100ad-2239-4811-992a-d101497cae47,1957,6,
Sours VA,c330201b-dfe6-4ea8-979a-5edae1093f66,1957,6,
Sours VA,2c195dfb-829c-413f-ac81-e702834efdfb,1957,6,
Sours VA,2c7f28d0-be07-42ea-a46c-ba1f9494a860,1957,6,
Toledo Autocare - B&L Whitehouse - OH,7bd46b49-70f8-4567-939d-c03123473861,1957,6,
Toledo Autocare - B&L Whitehouse - OH,90bccaf4-a014-478e-99c0-a3bc599923b3,1957,6,
Wayside Garage - CA,49a619a8-02a6-452e-aa33-b73c932ab8ba,1957,6,
Wayside Garage - CA,e6ef4406-d2af-45a2-a764-39e445669bef,1957,6,
Toledo Autocare - HEATHERDOWNS - OH,18d23c60-5897-4c9b-a537-ef6cf64b6761,1957,6,
Toledo Autocare - HEATHERDOWNS - OH,033c21d0-89b6-495a-b9e9-2f245d964362,1957,6,
Toledo Autocare - HEATHERDOWNS - OH,eb238edc-2c1d-43b0-ad2f-4623d0723200,1958,6,
AG Automotive - OR,9f4e687b-334d-4000-8753-2532527f114f,1958,6,
AG Automotive - OR,ad7f1eff-df73-4918-9332-6541a2c2cb04,1958,6,
AG Automotive - OR,8df4fb10-4bce-4a01-8a1b-882b98657cfd,1958,6,
Highline Car Care - AZ,67fc1606-4a3c-4e76-bde1-e393004d3f31,1958,6,
Highline Car Care - AZ,3d59fac1-e551-48a3-bb93-33b93fc33af7,1958,6,
Highline Car Care - AZ,6e7732d5-9866-43db-a737-06931c8dcd8c,1958,6,
Sours VA,5d874487-2ec0-4dee-8605-09265da5e156,1958,6,
Sours VA,b0fb4374-b22b-4899-8703-0705c2186a32,1958,6,
Sours VA,cec82129-c8fb-45fa-aed9-4652331cc3d9,1958,6,
Toledo Autocare - B&L Whitehouse - OH,a1956fb5-5a32-4eea-9e2d-60e621679933,1958,6,
Toledo Autocare - B&L Whitehouse - OH,623c396b-62fd-4e66-acac-73f5404c861d,1958,6,
Toledo Autocare - B&L Whitehouse - OH,46968082-853c-4ee6-a7ed-13f6218da520,1958,6,
Toledo Autocare - B&L Whitehouse - OH,1f8fb6e6-e0d7-4443-ba7e-05058bacc1ff,1958,6,
Toledo Autocare - Monroe Street - OH,7b2a5f02-7403-4acc-8c39-b62569c30caf,1958,6,
Toledo Autocare - Monroe Street - OH,9c80f616-61ef-40ba-b074-e378ed0cec47,1958,6,
Toledo Autocare - Monroe Street - OH,202d672c-4393-4f13-9dba-62f335539051,1958,6,
Toledo Autocare - Monroe Street - OH,bcab5dd4-1f34-49ef-bef8-29f96d627d47,1958,6,
Toledo Autocare - Monroe Street - OH,716dd796-74cb-4aba-b2db-d1ed770586a6,1958,6,
Toledo Autocare - Monroe Street - OH,bfc73bcc-b591-4f30-89e4-a6c099829536,1958,6,
Wayside Garage - CA,3a6a82df-3c36-45e1-af4c-8d484bf4b25d,1958,6,
Wayside Garage - CA,34cd361c-655a-419f-9f34-2da032587abe,1959,6,
Wayside Garage - CA,4b64ed83-8833-4207-abb1-1c183b20ac5c,1959,6,
Wayside Garage - CA,73e5dc30-795a-4ed5-9d9d-559b46e18c7b,1959,6,
Wayside Garage - CA,f4cca4dc-0ee9-443b-9c49-118ed4e9abcf,1959,6,
Wayside Garage - CA,72c163a0-4870-4bb8-b2e9-0c88d4ab5ffc,1959,6,
Wayside Garage - CA,4518df23-c1f6-4b8b-896e-c3fe8f2205c9,1959,6,
Toledo Autocare - HEATHERDOWNS - OH,5e84e6e6-cb93-4f95-89ab-c55513d679ed,1959,6,
Toledo Autocare - HEATHERDOWNS - OH,cd5ebeb7-13a2-4ad1-9d75-7874ec0de394,1959,6,
Toledo Autocare - HEATHERDOWNS - OH,c91fe935-f73d-462d-bdbe-c84bc492570e,1959,6,
Toledo Autocare - HEATHERDOWNS - OH,b14c05e2-346d-4667-bc59-38208adfd628,1959,6,
Toledo Autocare - HEATHERDOWNS - OH,4cbb4c1d-1347-4404-889b-c8372d116c18,1959,6,
Toledo Autocare - HEATHERDOWNS - OH,72d59a4a-8af8-4617-bb63-c8a736423c36,1959,6,
AG Automotive - OR,33941f19-4592-4c50-9163-fa60ec57a5a8,1959,6,
Sours VA,daa44b6f-9f49-4689-9bab-fb68946fd22f,1959,6,
Sours VA,79325c0e-f033-4f6c-ba8f-d6b69fdb4bac,1959,6,
Toledo Autocare - B&L Whitehouse - OH,72fcbfa1-64b5-400b-beed-6cd86554ebf3,1959,6,
Toledo Autocare - B&L Whitehouse - OH,08e46eb0-992d-4dc9-b2c0-ddacf3693085,1959,6,
Toledo Autocare - B&L Whitehouse - OH,afb8118e-b2cf-450d-bf72-2eae10734789,1959,6,
Toledo Autocare - Monroe Street - OH,61cbc6b3-3fb5-4dac-ae21-73e3fc4b0724,1959,6,
Toledo Autocare - Monroe Street - OH,e18ae3d8-6e63-4814-9951-6b67d7acc825,1959,6,
Toledo Autocare - Monroe Street - OH,156e6fc4-8232-401e-be1d-0eaaa04bdb1d,1959,6,
Toledo Autocare - Monroe Street - OH,1a77994d-3f9c-4f49-8f8b-228c2e2cce75,1959,6,
Toledo Autocare - Monroe Street - OH,2a4fd406-c6f7-43d3-9ff2-f0c91371b58e,1959,6,
Toledo Autocare - Monroe Street - OH,b55edee5-8570-4b61-9841-dac8954bcd69,1959,6,
Toledo Autocare - Monroe Street - OH,849714d7-933c-4b3a-bdd4-0ea40e54b19a,1959,6,
Toledo Autocare - Monroe Street - OH,beee5dde-7a70-4d8d-ac52-57224544e404,1959,6,
Toledo Autocare - Monroe Street - OH,594f3919-215f-48a1-8d70-9b9a31a309de,1959,6,
Wayside Garage - CA,20e466b3-9647-4349-8f13-3908734d504f,1959,6,
Wayside Garage - CA,639c61a3-de93-4905-8940-6f52e7763602,1959,6,
Toledo Autocare - HEATHERDOWNS - OH,121c1798-94e9-4045-af2d-676c700ed287,1959,6,
Toledo Autocare - HEATHERDOWNS - OH,38d5999d-bfbf-4c23-8fa7-4de7e1b272fd,1959,6,
Toledo Autocare - HEATHERDOWNS - OH,11e4738b-6d7d-4770-a8ec-0808833bb915,1960,6,
AG Automotive - OR,ebda489e-c9a9-4647-b14f-e5a4477a6fde,1960,6,
AG Automotive - OR,da4c96bb-9ee6-479b-80fc-ca29c4c3517a,1960,6,
AG Automotive - OR,b567e029-4598-4cfa-9bc7-fd6bc0f8486b,1960,6,
AG Automotive - OR,bcc08b63-82df-4c0a-83af-2e0fb4497b4c,1960,6,
Highline Car Care - AZ,13b6e757-00d1-4b31-b23a-c8f423d33748,1960,6,
Highline Car Care - AZ,b24c3dc0-f402-45ee-8c54-c8747f69da4d,1960,6,
Highline Car Care - AZ,d2b93ef9-12b3-43f4-904a-33489ffc4f0f,1960,6,
Highline Car Care - AZ,1d4694b4-bd39-47a6-85ef-4f48fada62ba,1960,6,
Highline Car Care - AZ,501ff741-35b6-4e77-85fd-998bb9deca62,1960,6,
Sours VA,6eb79c0b-11b4-4f31-a521-e5b56622e5eb,1960,6,
Sours VA,afca36fa-12f4-4d41-b6fe-9ee1e56f2b13,1960,6,
Sours VA,bde197e2-2e81-4ec4-9c74-0696d07c8631,1960,6,
Sours VA,3243fdfa-0c23-4d1b-8c0e-d8d985fc65fc,1960,6,
Sours VA,025f1443-907f-49a2-b958-0f761d3cf43e,1960,6,
Sours VA,f4ea225a-f0a8-4443-b91c-2873864ac268,1960,6,
Toledo Autocare - B&L Whitehouse - OH,26face0c-a82a-4cb8-856d-6e56eadaf300,1961,6,
Toledo Autocare - B&L Whitehouse - OH,f9d6e9e3-fa17-4682-bc31-1bea6ce4e331,1961,6,
Toledo Autocare - Monroe Street - OH,8cb9c75a-592c-4ade-a808-abc4bd712542,1961,6,
Toledo Autocare - Monroe Street - OH,efafdb15-ab23-4a19-b473-80aae2df1aef,1961,6,
Toledo Autocare - HEATHERDOWNS - OH,97787334-1222-42ef-a8ec-b85b8cc52b88,1961,6,
Toledo Autocare - HEATHERDOWNS - OH,1571eb4d-0bed-4b44-9ba1-acfb20a18356,1961,6,
Toledo Autocare - HEATHERDOWNS - OH,b85ce0f8-2b73-4e3a-a6b2-d0c918f295d9,1961,6,
AG Automotive - OR,8c40aecd-7a5e-4efe-ab48-5907724d7dd9,1961,6,
AG Automotive - OR,2dd65d20-9d84-49ec-b72a-f154825ae482,1961,6,
Highline Car Care - AZ,8d4dc426-e863-4097-9471-aa22f46cb738,1961,6,
Highline Car Care - AZ,01a817c0-5438-4896-862c-0260f455e593,1961,6,
Highline Car Care - AZ,c88dbc0f-6c40-4a15-8f5a-c1763db0fe54,1961,6,
Toledo Autocare - B&L Whitehouse - OH,a7514ae3-e386-4ccc-bc6f-d2273fd54fc6,1961,6,
Toledo Autocare - B&L Whitehouse - OH,521e2bf4-5c82-409a-b60e-17d6491f6995,1961,6,
Toledo Autocare - B&L Whitehouse - OH,0f0d32f9-b30d-43a0-97f5-ed9e2a1c2f6c,1961,6,
Toledo Autocare - Monroe Street - OH,dcbec284-85ac-407b-b36b-dfa45faa9120,1961,6,
Toledo Autocare - Monroe Street - OH,8f547015-e4ed-4251-957f-cf4005846a5f,1961,6,
Toledo Autocare - Monroe Street - OH,a39f62be-113e-46cb-8b57-be5c2fa57b79,1961,6,
Toledo Autocare - Monroe Street - OH,58535fb9-3767-4fef-84ab-d74ba5ce91fa,1961,6,
Toledo Autocare - Monroe Street - OH,755b6041-481a-49b1-bcc0-3e95431efe4e,1961,6,
Toledo Autocare - HEATHERDOWNS - OH,9f2e1748-fba6-4122-a631-4646f8b1ac22,1961,6,
Toledo Autocare - HEATHERDOWNS - OH,7384afe7-a7d4-4839-b1d1-c6580a78c8bd,1961,6,
Toledo Autocare - HEATHERDOWNS - OH,133f0146-e074-4207-a072-a931c081e579,1961,6,
Toledo Autocare - HEATHERDOWNS - OH,e09c30a8-110f-4b2b-b08b-49465b7fe7ef,1961,6,
AG Automotive - OR,3013582b-51d6-4dc9-92bc-7e7d8588482a,1961,6,
AG Automotive - OR,455dceb0-f71c-45e8-b325-b38abfb3daef,1961,6,
AG Automotive - OR,ee06b3bf-4386-446c-8df7-e2d006d53bfa,1961,6,
AG Automotive - OR,5b4430a8-f43e-4d30-8532-2db65e052dd9,1961,6,
AG Automotive - OR,a9b7e499-a457-4e53-bcef-cfae625cdb69,1961,6,
AG Automotive - OR,afa539ed-8f26-4b59-8428-ff5b65849d1a,1961,6,
Highline Car Care - AZ,c834a3e9-34ad-4b1e-9def-8bd65b5126c2,1961,6,
Highline Car Care - AZ,3105a642-04f8-4689-970b-0509b2d7c46f,1961,6,
Sours VA,51dacc9a-3c04-4099-a72e-7ce4db0a80d6,1962,6,
Sours VA,8111afed-4f94-47b5-ad69-e907f0010489,1962,6,
Toledo Autocare - B&L Whitehouse - OH,ab122de7-73ee-4200-bebf-56b6f8e4a191,1962,6,
Toledo Autocare - Monroe Street - OH,e84f04c5-62dd-41e9-a648-d2b41e361a43,1962,6,
Toledo Autocare - Monroe Street - OH,3e9a5149-a63d-4643-9a12-83df028441cb,1962,6,
Toledo Autocare - Monroe Street - OH,a9c7a71a-13f3-47ee-a4e4-8b38572dd32b,1962,6,
Wayside Garage - CA,8e56ca60-4792-4867-a265-b82529ff98dd,1962,6,
Wayside Garage - CA,cf813f19-8d44-4661-8968-ed5f1001f204,1962,6,
Toledo Autocare - HEATHERDOWNS - OH,e3766bad-7371-4499-a777-547118b71e3a,1962,6,
Toledo Autocare - HEATHERDOWNS - OH,8403ce9f-e748-481d-b58b-5c8e2d925bbc,1962,6,
Toledo Autocare - HEATHERDOWNS - OH,0e906843-2876-4808-947a-fafc0229851a,1962,6,
Toledo Autocare - HEATHERDOWNS - OH,8092f293-b9b8-4d45-a2ac-d7701df0c1ba,1962,6,
AG Automotive - OR,55fba391-a938-42b4-bde9-dfca1267c290,1962,6,
Highline Car Care - AZ,54511686-f56c-4a3c-9eb3-2bc6c72195fc,1962,6,
Highline Car Care - AZ,1527a367-eed4-44bf-aecc-1ebe0eec0208,1962,6,
Highline Car Care - AZ,b30cec1e-6be4-434c-b661-91569252d74b,1962,6,
Highline Car Care - AZ,ec236b2b-e99b-43b3-8b5e-41afca91a91d,1962,6,
Highline Car Care - AZ,75a51358-ce96-4080-84bb-d30877c1be48,1962,6,
Sours VA,0596c0c0-d7a6-4414-8c2c-61f374667782,1962,6,
Toledo Autocare - B&L Whitehouse - OH,7ab13662-9fd7-4263-85ef-acc95e02c55e,1962,6,
Toledo Autocare - B&L Whitehouse - OH,f1d951ee-ba96-418a-8072-97fba7f83998,1962,6,
Toledo Autocare - B&L Whitehouse - OH,98110cce-220c-49f8-8cb3-7730a0d5765f,1963,6,
Toledo Autocare - B&L Whitehouse - OH,5fa7acf9-7429-4b68-8d79-b57ed61552d5,1963,6,
Toledo Autocare - B&L Whitehouse - OH,846527db-57c2-4679-9fa3-4ad3daebf91a,1963,6,
Toledo Autocare - B&L Whitehouse - OH,07257a2b-2dd0-4f4f-911e-86be67deb204,1963,6,
Toledo Autocare - Monroe Street - OH,1e607565-12f9-4a4e-9726-2e73a28ac46b,1963,6,
Toledo Autocare - Monroe Street - OH,8088b716-e298-4427-8347-d5ec8267056a,1963,6,
Toledo Autocare - Monroe Street - OH,1e2aa238-89a8-47ea-aa96-0e7bbeb63394,1963,6,
Wayside Garage - CA,209e514d-902c-474f-a9ac-572252466a5c,1963,6,
Wayside Garage - CA,c0f488fb-887d-4ee0-be49-4de35bd10c6c,1963,6,
Toledo Autocare - HEATHERDOWNS - OH,d7d1623a-1006-483d-a4e1-a11d9d7c3283,1963,6,
Toledo Autocare - HEATHERDOWNS - OH,b8ded047-d820-4fa9-b6cb-dfb398ed6755,1963,6,
Toledo Autocare - HEATHERDOWNS - OH,1cbcfa75-9d3d-4b6a-8f9e-84d91b5db59f,1963,6,
Toledo Autocare - HEATHERDOWNS - OH,b5e63a9d-9b66-456e-bc0d-5a5df6923493,1963,6,
AG Automotive - OR,803cb16f-bd98-4f9c-877c-94dcc3939b1b,1963,6,
AG Automotive - OR,1c081ea8-30bc-47bf-8e8a-24d22b3b51a2,1963,6,
Highline Car Care - AZ,1729444b-b764-488c-8200-f91fc21f7345,1963,6,
Highline Car Care - AZ,8722e105-fa45-432c-8dce-6001fef3041c,1963,6,
Highline Car Care - AZ,f625ba29-8e48-4e3d-9c9f-b74e19e0e44d,1963,6,
Sours VA,08e0a335-7b83-41cc-a843-10f8f4abfb3e,1963,6,
Sours VA,d8ee7e40-157b-450f-aff7-db0f75dd8415,1963,6,
Toledo Autocare - B&L Whitehouse - OH,4b491f56-3e0e-4460-b8a3-82cecbdc1fff,1963,6,
Toledo Autocare - Monroe Street - OH,4ad388a9-2e79-49bb-89c3-6732ab9be873,1963,6,
Toledo Autocare - Monroe Street - OH,dbaf5dce-e8c7-4fd8-8e05-547033212a1b,1964,6,
Wayside Garage - CA,5dbc1ee1-209d-4a28-903d-8be6618a11cb,1964,6,
Toledo Autocare - HEATHERDOWNS - OH,e63d83f4-50c8-4f3f-ac98-38d42e4f4e46,1964,6,
Toledo Autocare - HEATHERDOWNS - OH,76a49a37-8fc5-4b4c-9ec7-2f8b548b7cbd,1964,6,
AG Automotive - OR,2a62f9da-08d0-46ac-ae27-8d7877d290a0,1964,6,
AG Automotive - OR,9adec534-a0aa-4939-9bff-ee83a0e34105,1964,6,
Highline Car Care - AZ,4b0e5827-071c-45a8-a0e5-f2dc8b750c6f,1964,6,
Highline Car Care - AZ,c585964d-9fee-45cd-b028-883a2ad9b54f,1964,6,
Highline Car Care - AZ,2a40e3e1-276d-457e-a9ff-3ce9effaa9f8,1964,6,
Highline Car Care - AZ,c133038c-fa25-401c-b7d9-a3f6c6ddc82d,1964,6,
Highline Car Care - AZ,b463cc0d-4577-4d90-b8b4-1b4f85fc60ee,1964,6,
Highline Car Care - AZ,5aa3e397-ebd5-405b-b67a-9eaa2a8d1987,1964,6,
Highline Car Care - AZ,1dea9532-1c40-4a20-bd56-53ddc3692842,1964,6,
Sours VA,b7f470dd-f126-4a96-b410-a1df55b777bd,1964,6,
Sours VA,583cef75-c3f2-4baa-951e-15202eec062e,1964,6,
Sours VA,9444e8df-9d2a-4007-8a54-51fc19fff315,1964,6,
Sours VA,07bb86ae-ad37-47f2-a261-c7071475dba1,1964,6,
Toledo Autocare - B&L Whitehouse - OH,8c5622b5-f0db-4f43-aa6f-5cdf4e8c90f9,1965,6,
Toledo Autocare - B&L Whitehouse - OH,4a8b3802-9996-4e7f-b912-16bf7702bed3,1965,6,
Toledo Autocare - Monroe Street - OH,f5651b24-def8-4525-8b5a-25653e150c70,1965,6,
Toledo Autocare - Monroe Street - OH,f4e2f819-31cb-44c5-aeb5-d25f9b030f7c,1965,6,
Toledo Autocare - Monroe Street - OH,158cfe73-706b-40ed-92af-f2635a611d9b,1965,6,
Toledo Autocare - Monroe Street - OH,731d7041-9f3d-493f-a5ab-89f3664f5645,1965,6,
Wayside Garage - CA,2d7d0caf-b748-4e45-ae37-f658fbc2a663,1965,6,
Toledo Autocare - HEATHERDOWNS - OH,ae8317d8-6a1b-471f-9f3b-38983170843e,1965,6,
Toledo Autocare - HEATHERDOWNS - OH,1873ce42-af4a-452f-adef-b60f879e8917,1965,6,
Toledo Autocare - HEATHERDOWNS - OH,892674f9-3559-4ac2-99bf-41ef225c0bd8,1965,6,
AG Automotive - OR,0a2c8327-30f4-4afc-8639-bb27d7bcc03d,1965,6,
AG Automotive - OR,fe73350c-3d6a-4166-96f2-2fe23c72c8f5,1965,6,
AG Automotive - OR,896e24bc-32eb-40f8-8fd3-8571c058ced2,1965,6,
Highline Car Care - AZ,1b983aa6-ede6-484b-878f-0689ba58df0c,1965,6,
Highline Car Care - AZ,fe4ddc64-e5fa-4bad-ade7-e875c5033472,1965,6,
Sours VA,08c2d345-0e07-46f7-912f-01eac856ecbd,1965,6,
